slide_id_from_zero;course_name;start_timestamp;end_timestamp;transcript_id;aoi_id;aoi_upper_left_x;aoi_upper_left_y;aoi_lower_right_x;aoi_lower_right_y;aoi_center_x;aoi_center_y;aoi_content
2;5;138.36;146.3;17;2;0.046;0.285;0.35;0.95;0.198;0.6175;جدول مكون من ثلاثة اعمدة: العمود الاول بعنوان # الدرجة # وتظهر القيم [82، 70، 83، 96، 69، 75]. العمود الثاني بعنوان # الاسم الاول # وتظهر القيم [ايزابيل، اودري، لورا، يايل، ريس، جوليانا]. العمود الثالث بعنوان # اسم العائلة # وتظهر القيم [ويتني، هولمان، ويتني، هولمان، هولمان، ويلكرسون]. الصف الثالث الذي يحتوي على الدرجة 83 محدد بمربع احمر، ويمثل درجة طفل الوالد في المثال.
2;5;146.3;153.18;18;2;0.046;0.285;0.35;0.95;0.198;0.6175;جدول مكون من ثلاثة اعمدة: العمود الاول بعنوان # الدرجة # وتظهر القيم [82، 70، 83، 96، 69، 75]. العمود الثاني بعنوان # الاسم الاول # وتظهر القيم [ايزابيل، اودري، لورا، يايل، ريس، جوليانا]. العمود الثالث بعنوان # اسم العائلة # وتظهر القيم [ويتني، هولمان، ويتني، هولمان، هولمان، ويلكرسون]. الصف الثالث الذي يحتوي على الدرجة 83 محدد بمربع احمر، ويمثل درجة طفل الوالد في المثال.
2;5;153.18;159.04;19;2;0.046;0.285;0.35;0.95;0.198;0.6175;جدول مكون من ثلاثة اعمدة: العمود الاول بعنوان # الدرجة # وتظهر القيم [82، 70، 83، 96، 69، 75]. العمود الثاني بعنوان # الاسم الاول # وتظهر القيم [ايزابيل، اودري، لورا، يايل، ريس، جوليانا]. العمود الثالث بعنوان # اسم العائلة # وتظهر القيم [ويتني، هولمان، ويتني، هولمان، هولمان، ويلكرسون]. الصف الثالث الذي يحتوي على الدرجة 83 محدد بمربع احمر، ويمثل درجة طفل الوالد في المثال.
2;5;159.04;169.48;20;2;0.046;0.285;0.35;0.95;0.198;0.6175;جدول مكون من ثلاثة اعمدة: العمود الاول بعنوان # الدرجة # وتظهر القيم [82، 70، 83، 96، 69، 75]. العمود الثاني بعنوان # الاسم الاول # وتظهر القيم [ايزابيل، اودري، لورا، يايل، ريس، جوليانا]. العمود الثالث بعنوان # اسم العائلة # وتظهر القيم [ويتني، هولمان، ويتني، هولمان، هولمان، ويلكرسون]. الصف الثالث الذي يحتوي على الدرجة 83 محدد بمربع احمر، ويمثل درجة طفل الوالد في المثال.
2;5;169.48;173.1;21;2;0.046;0.285;0.35;0.95;0.198;0.6175;جدول مكون من ثلاثة اعمدة: العمود الاول بعنوان # الدرجة # وتظهر القيم [82، 70، 83، 96، 69، 75]. العمود الثاني بعنوان # الاسم الاول # وتظهر القيم [ايزابيل، اودري، لورا، يايل، ريس، جوليانا]. العمود الثالث بعنوان # اسم العائلة # وتظهر القيم [ويتني، هولمان، ويتني، هولمان، هولمان، ويلكرسون]. الصف الثالث الذي يحتوي على الدرجة 83 محدد بمربع احمر، ويمثل درجة طفل الوالد في المثال.
2;5;173.1;179.26;22;2;0.046;0.285;0.35;0.95;0.198;0.6175;جدول مكون من ثلاثة اعمدة: العمود الاول بعنوان # الدرجة # وتظهر القيم [82، 70، 83، 96، 69، 75]. العمود الثاني بعنوان # الاسم الاول # وتظهر القيم [ايزابيل، اودري، لورا، يايل، ريس، جوليانا]. العمود الثالث بعنوان # اسم العائلة # وتظهر القيم [ويتني، هولمان، ويتني، هولمان، هولمان، ويلكرسون]. الصف الثالث الذي يحتوي على الدرجة 83 محدد بمربع احمر، ويمثل درجة طفل الوالد في المثال.
2;5;179.26;188.36;23;2;0.046;0.285;0.35;0.95;0.198;0.6175;جدول مكون من ثلاثة اعمدة: العمود الاول بعنوان # الدرجة # وتظهر القيم [82، 70، 83، 96، 69، 75]. العمود الثاني بعنوان # الاسم الاول # وتظهر القيم [ايزابيل، اودري، لورا، يايل، ريس، جوليانا]. العمود الثالث بعنوان # اسم العائلة # وتظهر القيم [ويتني، هولمان، ويتني، هولمان، هولمان، ويلكرسون]. الصف الثالث الذي يحتوي على الدرجة 83 محدد بمربع احمر، ويمثل درجة طفل الوالد في المثال.
2;5;188.36;199.28;24;2;0.046;0.285;0.35;0.95;0.198;0.6175;جدول مكون من ثلاثة اعمدة: العمود الاول بعنوان # الدرجة # وتظهر القيم [82، 70، 83، 96، 69، 75]. العمود الثاني بعنوان # الاسم الاول # وتظهر القيم [ايزابيل، اودري، لورا، يايل، ريس، جوليانا]. العمود الثالث بعنوان # اسم العائلة # وتظهر القيم [ويتني، هولمان، ويتني، هولمان، هولمان، ويلكرسون]. الصف الثالث الذي يحتوي على الدرجة 83 محدد بمربع احمر، ويمثل درجة طفل الوالد في المثال.
2;5;199.28;209.32;25;2;0.046;0.285;0.35;0.95;0.198;0.6175;جدول مكون من ثلاثة اعمدة: العمود الاول بعنوان # الدرجة # وتظهر القيم [82، 70، 83، 96، 69، 75]. العمود الثاني بعنوان # الاسم الاول # وتظهر القيم [ايزابيل، اودري، لورا، يايل، ريس، جوليانا]. العمود الثالث بعنوان # اسم العائلة # وتظهر القيم [ويتني، هولمان، ويتني، هولمان، هولمان، ويلكرسون]. الصف الثالث الذي يحتوي على الدرجة 83 محدد بمربع احمر، ويمثل درجة طفل الوالد في المثال.
2;5;209.32;212.22;26;2;0.046;0.285;0.35;0.95;0.198;0.6175;جدول مكون من ثلاثة اعمدة: العمود الاول بعنوان # الدرجة # وتظهر القيم [82، 70، 83، 96، 69، 75]. العمود الثاني بعنوان # الاسم الاول # وتظهر القيم [ايزابيل، اودري، لورا، يايل، ريس، جوليانا]. العمود الثالث بعنوان # اسم العائلة # وتظهر القيم [ويتني، هولمان، ويتني، هولمان، هولمان، ويلكرسون]. الصف الثالث الذي يحتوي على الدرجة 83 محدد بمربع احمر، ويمثل درجة طفل الوالد في المثال.
1;3;151.02;156.28;19;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;156.28;164.16;20;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;164.16;170.4;21;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;170.4;179.76;22;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;179.76;187.88;23;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;187.88;193.44;24;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;193.44;196.76;25;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;196.76;203.28;26;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;203.28;210.6;27;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;210.6;214.52;28;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;214.52;223.12;29;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;223.12;229.16;30;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;229.16;236.4;31;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
1;3;236.4;248.84;32;4;0.46;0.4;0.93;0.76;0.695;0.58;جدول مكون من عمودين وصفين: اسم العمود الاول # شذوذ # وتحتوي القيم: [ايجابية حقيقية، ايجابية كاذبة]. اسم العمود الثاني # طبيعي # وتحتوي القيم: [سلبية كاذبة، سلبية حقيقية]. اسم الصف الاول # شذوذ # واسم الصف الثاني # طبيعي #. العنوان العام للاعمدة هو # الحالة الفعلية #.
3;5;212.22;222.24;27;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;222.24;226.12;28;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;226.12;229.16;29;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;229.16;238.24;30;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;238.24;245.018;31;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;245.018;250.22;32;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;250.22;254;33;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;254;259.68;34;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;259.68;262.08;35;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;262.08;269.64;36;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;269.64;272.28;37;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;272.28;279.18;38;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;279.18;288.24;39;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;288.24;299.76;40;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;299.76;308.165;41;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;308.165;312;42;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;312;319.2;43;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;319.2;325.16;44;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;325.16;329.16;45;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
3;5;329.16;334.16;46;4;0.045;0.8;0.495;0.937;0.27;0.8685;جدول مكون من صفين: الصف الاول بعنوان # النص الصريح # وتظهر فيه القيم [ا، ب، ت، ...، و، ي]. الصف الثاني بعنوان # النص المشفر # وتظهر فيه القيم [ث، ج، ح، ...، ب، ت].
1;4;31.228;37.08;3;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;37.08;47.958;4;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;47.958;56.1;5;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;56.1;65;6;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;65;72.88;7;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;72.88;77;8;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;77;84.44;9;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;84.44;92.52;10;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;92.52;104.24;11;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;104.24;109.76;12;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;109.76;113.76;13;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;113.76;121.68;14;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;121.68;132.68;15;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;132.68;144.16;16;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;144.16;146.52;17;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;146.52;151.52;18;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;151.52;154.52;19;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;154.52;164.56;20;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;164.56;173.6;21;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;173.6;177.6;22;3;0.08;0.6;0.25;0.86;0.165;0.73;كتلة نصية تقول: # الستينيات: عرض فسيولوجيون عصبيون مجموعة من الصور على قط في محاولة للربط بين الصور والاستجابة في دماغه. #.
1;4;31.228;37.08;3;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;37.08;47.958;4;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;47.958;56.1;5;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;56.1;65;6;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;65;72.88;7;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;72.88;77;8;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;77;84.44;9;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;84.44;92.52;10;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;92.52;104.24;11;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;104.24;109.76;12;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;109.76;113.76;13;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;113.76;121.68;14;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;121.68;132.68;15;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;132.68;144.16;16;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;144.16;146.52;17;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;146.52;151.52;18;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;151.52;154.52;19;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;154.52;164.56;20;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;164.56;173.6;21;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;173.6;177.6;22;4;0.28;0.384;0.426;0.566;0.353;0.475;كتلة نصية تقول: # الستينيات: تم تطوير اول تقنية لمسح الصور باستخدام الحاسوب. #.
1;4;31.228;37.08;3;7;0.437;0.615;0.565;0.863;0.501;0.739;كتلة نصية تقول: # عام 1997: حاول العالم الفرنسي يان ليكون تطبيق مفهوم التجميع الادراكي. #.
1;4;37.08;47.958;4;7;0.437;0.615;0.565;0.863;0.501;0.739;كتلة نصية تقول: # عام 1997: حاول العالم الفرنسي يان ليكون تطبيق مفهوم التجميع الادراكي. #.
1;4;47.958;56.1;5;7;0.437;0.615;0.565;0.863;0.501;0.739;كتلة نصية تقول: # عام 1997: حاول العالم الفرنسي يان ليكون تطبيق مفهوم التجميع الادراكي. #.
1;4;56.1;65;6;7;0.437;0.615;0.565;0.863;0.501;0.739;كتلة نصية تقول: # عام 1997: حاول العالم الفرنسي يان ليكون تطبيق مفهوم التجميع الادراكي. #.
1;4;65;72.88;7;7;0.437;0.615;0.565;0.863;0.501;0.739;كتلة نصية تقول: # عام 1997: حاول العالم الفرنسي يان ليكون تطبيق مفهوم التجميع الادراكي. #.
1;4;72.88;77;8;7;0.437;0.615;0.565;0.863;0.501;0.739;كتلة نصية تقول: # عام 1997: حاول العالم الفرنسي يان ليكون تطبيق مفهوم التجميع الادراكي. #.
1;4;77;84.44;9;7;0.437;0.615;0.565;0.863;0.501;0.739;كتلة نصية تقول: # عام 1997: حاول العالم الفرنسي يان ليكون تطبيق مفهوم التجميع الادراكي. #.
1;4;84.44;92.52;10;7;0.437;0.615;0.565;0.863;0.501;0.739;كتلة نصية تقول: # عام 1997: حاول العالم الفرنسي يان ليكون تطبيق مفهوم التجميع الادراكي. #.
1;4;92.52;104.24;11;7;0.437;0.615;0.565;0.863;0.501;0.739;كتلة نصية تقول: # عام 1997: حاول العالم الفرنسي يان ليكون تطبيق مفهوم التجميع الادراكي. #.
