student_id;video_id;group_name;question_id;accuracy;fall_num_avg;confusion_dur;inattention_dur;valid_percent;follow_percent;choice
320;2;المجموعة الضابطة;اختبار_س7;1;14.42105263;0;0;0.20653123;0.055545227;ب
320;2;المجموعة الضابطة;اختبار_س8;1;14.42105263;0;0;0.20653123;0.055545227;د
320;2;المجموعة الضابطة;اختبار_س9;1;32;0;0;0.449881047;0;ب
320;2;المجموعة الضابطة;اختبار_س10;1;32;0;0;0.449881047;0;أ
320;2;المجموعة الضابطة;اختبار_س11;0;32;0;0;0.449881047;0;ج
321;2;المجموعة الضابطة;اختبار_س1;1;8.47826087;0;0;0.532586407;0.37338253;ب
321;2;المجموعة الضابطة;اختبار_س2;1;2.894736842;0;0;0.313471793;0.087858163;أ
321;2;المجموعة الضابطة;اختبار_س3;0;2.894736842;0;0;0.313471793;0.087858163;ب
321;2;المجموعة الضابطة;اختبار_س4;0;8.47826087;0;0;0.532586407;0.37338253;أ
321;2;المجموعة الضابطة;اختبار_س5;1;2.894736842;0;0;0.313471793;0.087858163;أ
321;2;المجموعة الضابطة;اختبار_س6;1;2.894736842;0;0;0.313471793;0.087858163;أ
321;2;المجموعة الضابطة;اختبار_س7;1;2.894736842;0;0;0.313471793;0.087858163;ب
321;2;المجموعة الضابطة;اختبار_س8;0;2.894736842;0;0;0.313471793;0.087858163;ج
321;2;المجموعة الضابطة;اختبار_س9;0;2.5;0;0;0.376518219;0.207489879;د
321;2;المجموعة الضابطة;اختبار_س10;1;2.5;0;0;0.376518219;0.207489879;أ
321;2;المجموعة الضابطة;اختبار_س11;0;2.5;0;0;0.376518219;0.207489879;ج
319;2;المجموعة الضابطة;اختبار_س1;1;10.65217391;0;0;0.626251052;0.317738685;ب
319;2;المجموعة الضابطة;اختبار_س2;0;0.315789474;0;0;0.338389218;0.04381003;ج
319;2;المجموعة الضابطة;اختبار_س3;0;0.315789474;0;0;0.338389218;0.04381003;أ
319;2;المجموعة الضابطة;اختبار_س4;1;10.65217391;0;0;0.626251052;0.317738685;ب
319;2;المجموعة الضابطة;اختبار_س5;1;0.315789474;0;0;0.338389218;0.04381003;أ
319;2;المجموعة الضابطة;اختبار_س6;1;0.315789474;0;0;0.338389218;0.04381003;أ
319;2;المجموعة الضابطة;اختبار_س7;1;0.315789474;0;0;0.338389218;0.04381003;ب
319;2;المجموعة الضابطة;اختبار_س8;1;0.315789474;0;0;0.338389218;0.04381003;د
319;2;المجموعة الضابطة;اختبار_س9;0;0;0;0;0.076923077;0.025641026;ج
319;2;المجموعة الضابطة;اختبار_س10;1;0;0;0;0.076923077;0.025641026;أ
319;2;المجموعة الضابطة;اختبار_س11;1;0;0;0;0.076923077;0.025641026;د
306;2;المجموعة الضابطة;اختبار_س1;1;3.434782609;0;0;0.641680458;0.338310846;ب
306;2;المجموعة الضابطة;اختبار_س2;1;0.789473684;0;0;0.259258895;0.042551302;أ
306;2;المجموعة الضابطة;اختبار_س3;0;0.789473684;0;0;0.259258895;0.042551302;د
306;2;المجموعة الضابطة;اختبار_س4;1;3.434782609;0;0;0.641680458;0.338310846;ب
306;2;المجموعة الضابطة;اختبار_س5;0;0.789473684;0;0;0.259258895;0.042551302;د
306;2;المجموعة الضابطة;اختبار_س6;1;0.789473684;0;0;0.259258895;0.042551302;أ
306;2;المجموعة الضابطة;اختبار_س7;0;0.789473684;0;0;0.259258895;0.042551302;د
306;2;المجموعة الضابطة;اختبار_س8;0;0.789473684;0;0;0.259258895;0.042551302;ب
306;2;المجموعة الضابطة;اختبار_س9;1;0;0;0;0.351851852;0.203703704;ب
306;2;المجموعة الضابطة;اختبار_س10;1;0;0;0;0.351851852;0.203703704;أ
306;2;المجموعة الضابطة;اختبار_س11;1;0;0;0;0.351851852;0.203703704;د
282;2;المجموعة الضابطة;اختبار_س1;1;73.7826087;0;0;0.616319388;0.455138363;ب
282;2;المجموعة الضابطة;اختبار_س2;1;30.42105263;0;0;0.427887924;0.237714797;أ
282;2;المجموعة الضابطة;اختبار_س3;1;30.42105263;0;0;0.427887924;0.237714797;ج
282;2;المجموعة الضابطة;اختبار_س4;0;73.7826087;0;0;0.616319388;0.455138363;د
282;2;المجموعة الضابطة;اختبار_س5;1;30.42105263;0;0;0.427887924;0.237714797;أ
282;2;المجموعة الضابطة;اختبار_س6;1;30.42105263;0;0;0.427887924;0.237714797;أ
282;2;المجموعة الضابطة;اختبار_س7;1;30.42105263;0;0;0.427887924;0.237714797;ب
282;2;المجموعة الضابطة;اختبار_س8;0;30.42105263;0;0;0.427887924;0.237714797;ب
282;2;المجموعة الضابطة;اختبار_س9;1;4;0;0;0.288401661;0.031358885;ب
282;2;المجموعة الضابطة;اختبار_س10;1;4;0;0;0.288401661;0.031358885;أ
282;2;المجموعة الضابطة;اختبار_س11;1;4;0;0;0.288401661;0.031358885;د
318;2;المجموعة الضابطة;اختبار_س1;1;15.95652174;0;0;0.594037885;0.363964041;ب
318;2;المجموعة الضابطة;اختبار_س2;1;0.684210526;0;0;0.083262363;0.055882019;أ
318;2;المجموعة الضابطة;اختبار_س3;1;0.684210526;0;0;0.083262363;0.055882019;ج
318;2;المجموعة الضابطة;اختبار_س4;1;15.95652174;0;0;0.594037885;0.363964041;ب
318;2;المجموعة الضابطة;اختبار_س5;1;0.684210526;0;0;0.083262363;0.055882019;أ
318;2;المجموعة الضابطة;اختبار_س6;0;0.684210526;0;0;0.083262363;0.055882019;د
318;2;المجموعة الضابطة;اختبار_س7;0;0.684210526;0;0;0.083262363;0.055882019;ج
318;2;المجموعة الضابطة;اختبار_س8;1;0.684210526;0;0;0.083262363;0.055882019;د
318;2;المجموعة الضابطة;اختبار_س9;1;0;0;0;0;0;ب
318;2;المجموعة الضابطة;اختبار_س10;1;0;0;0;0;0;أ
318;2;المجموعة الضابطة;اختبار_س11;1;0;0;0;0;0;د
283;2;المجموعة الضابطة;اختبار_س1;1;4.739130435;0;0;0.719021739;0.600071667;ب
283;2;المجموعة الضابطة;اختبار_س2;1;0.684210526;0;0;0.372932331;0.084962406;أ
283;2;المجموعة الضابطة;اختبار_س3;0;0.684210526;0;0;0.372932331;0.084962406;د
283;2;المجموعة الضابطة;اختبار_س4;0;4.739130435;0;0;0.719021739;0.600071667;أ
283;2;المجموعة الضابطة;اختبار_س5;0;0.684210526;0;0;0.372932331;0.084962406;ب
283;2;المجموعة الضابطة;اختبار_س6;1;0.684210526;0;0;0.372932331;0.084962406;أ
283;2;المجموعة الضابطة;اختبار_س7;1;0.684210526;0;0;0.372932331;0.084962406;ب
283;2;المجموعة الضابطة;اختبار_س8;0;0.684210526;0;0;0.372932331;0.084962406;ب
283;2;المجموعة الضابطة;اختبار_س9;0;0;0;0;0.333333333;0.133333333;أ
283;2;المجموعة الضابطة;اختبار_س10;0;0;0;0;0.333333333;0.133333333;ج
283;2;المجموعة الضابطة;اختبار_س11;0;0;0;0;0.333333333;0.133333333;ج
322;2;المجموعة الضابطة;اختبار_س1;1;7.956521739;0;0;0.217002085;0.126782347;ب
322;2;المجموعة الضابطة;اختبار_س2;0;0.789473684;0;0;0.034799584;0.010180192;ج
322;2;المجموعة الضابطة;اختبار_س3;1;0.789473684;0;0;0.034799584;0.010180192;ج
322;2;المجموعة الضابطة;اختبار_س4;1;7.956521739;0;0;0.217002085;0.126782347;ب
322;2;المجموعة الضابطة;اختبار_س5;0;0.789473684;0;0;0.034799584;0.010180192;د
322;2;المجموعة الضابطة;اختبار_س6;0;0.789473684;0;0;0.034799584;0.010180192;ب
322;2;المجموعة الضابطة;اختبار_س7;1;0.789473684;0;0;0.034799584;0.010180192;ب
322;2;المجموعة الضابطة;اختبار_س8;1;0.789473684;0;0;0.034799584;0.010180192;د
322;2;المجموعة الضابطة;اختبار_س9;0;7.5;0;0;0.186681527;0.005154639;د
322;2;المجموعة الضابطة;اختبار_س10;1;7.5;0;0;0.186681527;0.005154639;أ
322;2;المجموعة الضابطة;اختبار_س11;1;7.5;0;0;0.186681527;0.005154639;د
311;2;المجموعة الضابطة;اختبار_س1;0;32;0;0;0.596586856;0.518880276;د
311;2;المجموعة الضابطة;اختبار_س2;1;0.473684211;0;0;0.051123639;0.022143569;أ
311;2;المجموعة الضابطة;اختبار_س3;1;0.473684211;0;0;0.051123639;0.022143569;ج
311;2;المجموعة الضابطة;اختبار_س4;1;32;0;0;0.596586856;0.518880276;ب
311;2;المجموعة الضابطة;اختبار_س5;0;0.473684211;0;0;0.051123639;0.022143569;ب
311;2;المجموعة الضابطة;اختبار_س6;1;0.473684211;0;0;0.051123639;0.022143569;أ
311;2;المجموعة الضابطة;اختبار_س7;1;0.473684211;0;0;0.051123639;0.022143569;ب
311;2;المجموعة الضابطة;اختبار_س8;0;0.473684211;0;0;0.051123639;0.022143569;أ
311;2;المجموعة الضابطة;اختبار_س9;1;0;0;0;0;0;ب
311;2;المجموعة الضابطة;اختبار_س10;0;0;0;0;0;0;ب
311;2;المجموعة الضابطة;اختبار_س11;1;0;0;0;0;0;د
292;2;المجموعة الضابطة;اختبار_س1;1;25.2173913;0;0;0.556801229;0.387961553;ب
292;2;المجموعة الضابطة;اختبار_س2;0;2.526315789;0;0;0.285619495;0.0461514;ج
292;2;المجموعة الضابطة;اختبار_س3;0;2.526315789;0;0;0.285619495;0.0461514;د
292;2;المجموعة الضابطة;اختبار_س4;0;25.2173913;0;0;0.556801229;0.387961553;أ
292;2;المجموعة الضابطة;اختبار_س5;0;2.526315789;0;0;0.285619495;0.0461514;ب
292;2;المجموعة الضابطة;اختبار_س6;0;2.526315789;0;0;0.285619495;0.0461514;ب
292;2;المجموعة الضابطة;اختبار_س7;0;2.526315789;0;0;0.285619495;0.0461514;أ
292;2;المجموعة الضابطة;اختبار_س8;1;2.526315789;0;0;0.285619495;0.0461514;د
292;2;المجموعة الضابطة;اختبار_س9;0;1;0;0;0.130136986;0.061643836;ج
292;2;المجموعة الضابطة;اختبار_س10;0;1;0;0;0.130136986;0.061643836;ج
292;2;المجموعة الضابطة;اختبار_س11;0;1;0;0;0.130136986;0.061643836;ج
323;2;المجموعة الضابطة;اختبار_س1;1;68.65217391;0;0;0.697470496;0.586016944;ب
323;2;المجموعة الضابطة;اختبار_س2;1;16.47368421;0;0;0.461564403;0.172624767;أ
323;2;المجموعة الضابطة;اختبار_س3;1;16.47368421;0;0;0.461564403;0.172624767;ج
323;2;المجموعة الضابطة;اختبار_س4;0;68.65217391;0;0;0.697470496;0.586016944;د
323;2;المجموعة الضابطة;اختبار_س5;1;16.47368421;0;0;0.461564403;0.172624767;أ
323;2;المجموعة الضابطة;اختبار_س6;1;16.47368421;0;0;0.461564403;0.172624767;أ
323;2;المجموعة الضابطة;اختبار_س7;1;16.47368421;0;0;0.461564403;0.172624767;ب
323;2;المجموعة الضابطة;اختبار_س8;1;16.47368421;0;0;0.461564403;0.172624767;د
323;2;المجموعة الضابطة;اختبار_س9;1;4.5;0;0;0.376805849;0.225775194;ب
323;2;المجموعة الضابطة;اختبار_س10;1;4.5;0;0;0.376805849;0.225775194;أ
323;2;المجموعة الضابطة;اختبار_س11;0;4.5;0;0;0.376805849;0.225775194;ج
272;2;المجموعة الضابطة;اختبار_س1;0;35.34782609;0;0;0.327326739;0.23607949;ج
272;2;المجموعة الضابطة;اختبار_س2;1;15.94736842;0;0;0.174065183;0.094639274;أ
272;2;المجموعة الضابطة;اختبار_س3;0;15.94736842;0;0;0.174065183;0.094639274;د
272;2;المجموعة الضابطة;اختبار_س4;0;35.34782609;0;0;0.327326739;0.23607949;ج
272;2;المجموعة الضابطة;اختبار_س5;0;15.94736842;0;0;0.174065183;0.094639274;د
272;2;المجموعة الضابطة;اختبار_س6;1;15.94736842;0;0;0.174065183;0.094639274;أ
272;2;المجموعة الضابطة;اختبار_س7;1;15.94736842;0;0;0.174065183;0.094639274;ب
272;2;المجموعة الضابطة;اختبار_س8;0;15.94736842;0;0;0.174065183;0.094639274;ج
272;2;المجموعة الضابطة;اختبار_س9;0;3.5;0;0;0.030578826;0;د
272;2;المجموعة الضابطة;اختبار_س10;0;3.5;0;0;0.030578826;0;ب
272;2;المجموعة الضابطة;اختبار_س11;0;3.5;0;0;0.030578826;0;ج
278;2;المجموعة الضابطة;اختبار_س1;1;8.304347826;0;0;0.505727434;0.405002758;ب
278;2;المجموعة الضابطة;اختبار_س2;1;3.263157895;0;0;0.249719279;0.167925246;أ
278;2;المجموعة الضابطة;اختبار_س3;1;3.263157895;0;0;0.249719279;0.167925246;ج
278;2;المجموعة الضابطة;اختبار_س4;0;8.304347826;0;0;0.505727434;0.405002758;ج
278;2;المجموعة الضابطة;اختبار_س5;1;3.263157895;0;0;0.249719279;0.167925246;أ
278;2;المجموعة الضابطة;اختبار_س6;1;3.263157895;0;0;0.249719279;0.167925246;أ
278;2;المجموعة الضابطة;اختبار_س7;0;3.263157895;0;0;0.249719279;0.167925246;ج
278;2;المجموعة الضابطة;اختبار_س8;0;3.263157895;0;0;0.249719279;0.167925246;ج
278;2;المجموعة الضابطة;اختبار_س9;1;0;0;0;0.396616541;0;ب
278;2;المجموعة الضابطة;اختبار_س10;1;0;0;0;0.396616541;0;أ
278;2;المجموعة الضابطة;اختبار_س11;0;0;0;0;0.396616541;0;ب
273;2;المجموعة الضابطة;اختبار_س1;0;3.565217391;0;0;0.161876259;0.082131983;د
273;2;المجموعة الضابطة;اختبار_س2;1;0;0;0;0;0;أ
273;2;المجموعة الضابطة;اختبار_س3;1;0;0;0;0;0;ج
273;2;المجموعة الضابطة;اختبار_س4;1;3.565217391;0;0;0.161876259;0.082131983;ب
273;2;المجموعة الضابطة;اختبار_س5;1;0;0;0;0;0;أ
273;2;المجموعة الضابطة;اختبار_س6;1;0;0;0;0;0;أ
273;2;المجموعة الضابطة;اختبار_س7;1;0;0;0;0;0;ب
273;2;المجموعة الضابطة;اختبار_س8;0;0;0;0;0;0;ب
273;2;المجموعة الضابطة;اختبار_س9;1;0;0;0;1;0;ب
273;2;المجموعة الضابطة;اختبار_س10;1;0;0;0;1;0;أ
273;2;المجموعة الضابطة;اختبار_س11;0;0;0;0;1;0;ج
290;2;المجموعة الضابطة;اختبار_س1;1;34.60869565;0;0;0.613036882;0.479659313;ب
290;2;المجموعة الضابطة;اختبار_س2;1;7.789473684;0;0;0.241250577;0.090927244;أ
290;2;المجموعة الضابطة;اختبار_س3;1;7.789473684;0;0;0.241250577;0.090927244;ج
290;2;المجموعة الضابطة;اختبار_س4;0;34.60869565;0;0;0.613036882;0.479659313;أ
290;2;المجموعة الضابطة;اختبار_س5;1;7.789473684;0;0;0.241250577;0.090927244;أ
290;2;المجموعة الضابطة;اختبار_س6;1;7.789473684;0;0;0.241250577;0.090927244;أ
290;2;المجموعة الضابطة;اختبار_س7;1;7.789473684;0;0;0.241250577;0.090927244;ب
290;2;المجموعة الضابطة;اختبار_س8;1;7.789473684;0;0;0.241250577;0.090927244;د
290;2;المجموعة الضابطة;اختبار_س9;1;5;0;0;0.158834586;0;ب
290;2;المجموعة الضابطة;اختبار_س10;1;5;0;0;0.158834586;0;أ
290;2;المجموعة الضابطة;اختبار_س11;1;5;0;0;0.158834586;0;د
298;2;المجموعة الضابطة;اختبار_س1;1;23.08695652;0;0;0.370116028;0.232037716;ب
298;2;المجموعة الضابطة;اختبار_س2;1;6.421052632;0;0;0.320524949;0.07534887;أ
298;2;المجموعة الضابطة;اختبار_س3;0;6.421052632;0;0;0.320524949;0.07534887;د
298;2;المجموعة الضابطة;اختبار_س4;0;23.08695652;0;0;0.370116028;0.232037716;ج
298;2;المجموعة الضابطة;اختبار_س5;1;6.421052632;0;0;0.320524949;0.07534887;أ
298;2;المجموعة الضابطة;اختبار_س6;1;6.421052632;0;0;0.320524949;0.07534887;أ
298;2;المجموعة الضابطة;اختبار_س7;1;6.421052632;0;0;0.320524949;0.07534887;ب
298;2;المجموعة الضابطة;اختبار_س8;0;6.421052632;0;0;0.320524949;0.07534887;ب
298;2;المجموعة الضابطة;اختبار_س9;0;4.5;0;0;0.270065789;0.143996711;د
298;2;المجموعة الضابطة;اختبار_س10;0;4.5;0;0;0.270065789;0.143996711;ج
298;2;المجموعة الضابطة;اختبار_س11;1;4.5;0;0;0.270065789;0.143996711;د
279;2;المجموعة الضابطة;اختبار_س1;1;17.34782609;0;0;0.512953462;0.226374861;ب
279;2;المجموعة الضابطة;اختبار_س2;1;7.789473684;0;0;0.202167276;0.075685832;أ
279;2;المجموعة الضابطة;اختبار_س3;1;7.789473684;0;0;0.202167276;0.075685832;ج
279;2;المجموعة الضابطة;اختبار_س4;0;17.34782609;0;0;0.512953462;0.226374861;ج
279;2;المجموعة الضابطة;اختبار_س5;1;7.789473684;0;0;0.202167276;0.075685832;أ
279;2;المجموعة الضابطة;اختبار_س6;1;7.789473684;0;0;0.202167276;0.075685832;أ
279;2;المجموعة الضابطة;اختبار_س7;1;7.789473684;0;0;0.202167276;0.075685832;ب
279;2;المجموعة الضابطة;اختبار_س8;1;7.789473684;0;0;0.202167276;0.075685832;د
279;2;المجموعة الضابطة;اختبار_س9;1;4;0;0;0.145061728;0.018518519;ب
279;2;المجموعة الضابطة;اختبار_س10;1;4;0;0;0.145061728;0.018518519;أ
279;2;المجموعة الضابطة;اختبار_س11;1;4;0;0;0.145061728;0.018518519;د
325;2;المجموعة الضابطة;اختبار_س1;1;17.04347826;0;0;0.544252892;0.345491096;ب
325;2;المجموعة الضابطة;اختبار_س2;1;6.105263158;0;0;0.302446005;0.110551419;أ
325;2;المجموعة الضابطة;اختبار_س3;1;6.105263158;0;0;0.302446005;0.110551419;ج
325;2;المجموعة الضابطة;اختبار_س4;0;17.04347826;0;0;0.544252892;0.345491096;ج
325;2;المجموعة الضابطة;اختبار_س5;1;6.105263158;0;0;0.302446005;0.110551419;أ
325;2;المجموعة الضابطة;اختبار_س6;1;6.105263158;0;0;0.302446005;0.110551419;أ
325;2;المجموعة الضابطة;اختبار_س7;1;6.105263158;0;0;0.302446005;0.110551419;ب
325;2;المجموعة الضابطة;اختبار_س8;1;6.105263158;0;0;0.302446005;0.110551419;د
325;2;المجموعة الضابطة;اختبار_س9;1;0;0;0;0.29062318;0.113278975;ب
325;2;المجموعة الضابطة;اختبار_س10;0;0;0;0;0.29062318;0.113278975;ج
325;2;المجموعة الضابطة;اختبار_س11;1;0;0;0;0.29062318;0.113278975;د
327;2;المجموعة الضابطة;اختبار_س1;0;0.130434783;0;0;0.593478261;0.300621118;د
327;2;المجموعة الضابطة;اختبار_س2;1;0.105263158;0;0;0.272744361;0.12593985;أ
327;2;المجموعة الضابطة;اختبار_س3;1;0.105263158;0;0;0.272744361;0.12593985;ج
327;2;المجموعة الضابطة;اختبار_س4;1;0.130434783;0;0;0.593478261;0.300621118;ب
327;2;المجموعة الضابطة;اختبار_س5;1;0.105263158;0;0;0.272744361;0.12593985;أ
327;2;المجموعة الضابطة;اختبار_س6;1;0.105263158;0;0;0.272744361;0.12593985;أ
327;2;المجموعة الضابطة;اختبار_س7;0;0.105263158;0;0;0.272744361;0.12593985;ج
327;2;المجموعة الضابطة;اختبار_س8;0;0.105263158;0;0;0.272744361;0.12593985;ب
327;2;المجموعة الضابطة;اختبار_س9;0;0;0;0;0.5625;0.5625;ج
327;2;المجموعة الضابطة;اختبار_س10;1;0;0;0;0.5625;0.5625;أ
327;2;المجموعة الضابطة;اختبار_س11;1;0;0;0;0.5625;0.5625;د
324;2;المجموعة الضابطة;اختبار_س1;1;15.65217391;0;0;0.451211119;0.297453233;ب
324;2;المجموعة الضابطة;اختبار_س2;1;5.631578947;0;0;0.411064031;0.144121186;أ
324;2;المجموعة الضابطة;اختبار_س3;1;5.631578947;0;0;0.411064031;0.144121186;ج
324;2;المجموعة الضابطة;اختبار_س4;1;15.65217391;0;0;0.451211119;0.297453233;ب
324;2;المجموعة الضابطة;اختبار_س5;1;5.631578947;0;0;0.411064031;0.144121186;أ
324;2;المجموعة الضابطة;اختبار_س6;1;5.631578947;0;0;0.411064031;0.144121186;أ
324;2;المجموعة الضابطة;اختبار_س7;1;5.631578947;0;0;0.411064031;0.144121186;ب
324;2;المجموعة الضابطة;اختبار_س8;1;5.631578947;0;0;0.411064031;0.144121186;د
324;2;المجموعة الضابطة;اختبار_س9;1;0;0;0;0.255162242;0.017699115;ب
324;2;المجموعة الضابطة;اختبار_س10;1;0;0;0;0.255162242;0.017699115;أ
324;2;المجموعة الضابطة;اختبار_س11;1;0;0;0;0.255162242;0.017699115;د
314;2;المجموعة الضابطة;اختبار_س1;1;71.60869565;0;0;0.63388256;0.493302291;ب
314;2;المجموعة الضابطة;اختبار_س2;1;7.473684211;0;0;0.423699242;0.175746293;أ
314;2;المجموعة الضابطة;اختبار_س3;1;7.473684211;0;0;0.423699242;0.175746293;ج
314;2;المجموعة الضابطة;اختبار_س4;1;71.60869565;0;0;0.63388256;0.493302291;ب
314;2;المجموعة الضابطة;اختبار_س5;0;7.473684211;0;0;0.423699242;0.175746293;د
314;2;المجموعة الضابطة;اختبار_س6;1;7.473684211;0;0;0.423699242;0.175746293;أ
314;2;المجموعة الضابطة;اختبار_س7;0;7.473684211;0;0;0.423699242;0.175746293;ج
314;2;المجموعة الضابطة;اختبار_س8;0;7.473684211;0;0;0.423699242;0.175746293;ب
314;2;المجموعة الضابطة;اختبار_س9;0;0;0;0;0.054918033;0;د
314;2;المجموعة الضابطة;اختبار_س10;1;0;0;0;0.054918033;0;أ
314;2;المجموعة الضابطة;اختبار_س11;0;0;0;0;0.054918033;0;ج
304;2;المجموعة الضابطة;اختبار_س1;0;36.60869565;0;0;0.598797819;0.377414277;د
304;2;المجموعة الضابطة;اختبار_س2;1;6.368421053;0;0;0.316582416;0.061041093;أ
304;2;المجموعة الضابطة;اختبار_س3;0;6.368421053;0;0;0.316582416;0.061041093;د
304;2;المجموعة الضابطة;اختبار_س4;1;36.60869565;0;0;0.598797819;0.377414277;ب
304;2;المجموعة الضابطة;اختبار_س5;1;6.368421053;0;0;0.316582416;0.061041093;أ
304;2;المجموعة الضابطة;اختبار_س6;1;6.368421053;0;0;0.316582416;0.061041093;أ
304;2;المجموعة الضابطة;اختبار_س7;1;6.368421053;0;0;0.316582416;0.061041093;ب
304;2;المجموعة الضابطة;اختبار_س8;0;6.368421053;0;0;0.316582416;0.061041093;أ
304;2;المجموعة الضابطة;اختبار_س9;1;1.5;0;0;0.284108527;0.056976744;ب
304;2;المجموعة الضابطة;اختبار_س10;1;1.5;0;0;0.284108527;0.056976744;أ
304;2;المجموعة الضابطة;اختبار_س11;0;1.5;0;0;0.284108527;0.056976744;ج
329;2;المجموعة الضابطة;اختبار_س1;1;17.65217391;0;0;0.378729877;0.27552215;ب
329;2;المجموعة الضابطة;اختبار_س2;0;2.052631579;0;0;0.255190836;0.090553167;ج
329;2;المجموعة الضابطة;اختبار_س3;0;2.052631579;0;0;0.255190836;0.090553167;ب
329;2;المجموعة الضابطة;اختبار_س4;0;17.65217391;0;0;0.378729877;0.27552215;ج
329;2;المجموعة الضابطة;اختبار_س5;0;2.052631579;0;0;0.255190836;0.090553167;ج
329;2;المجموعة الضابطة;اختبار_س6;1;2.052631579;0;0;0.255190836;0.090553167;أ
329;2;المجموعة الضابطة;اختبار_س7;1;2.052631579;0;0;0.255190836;0.090553167;ب
329;2;المجموعة الضابطة;اختبار_س8;0;2.052631579;0;0;0.255190836;0.090553167;ج
329;2;المجموعة الضابطة;اختبار_س9;1;0;0;0;0.060547945;0;ب
329;2;المجموعة الضابطة;اختبار_س10;0;0;0;0;0.060547945;0;ب
329;2;المجموعة الضابطة;اختبار_س11;1;0;0;0;0.060547945;0;د
330;2;المجموعة الضابطة;اختبار_س1;1;3.913043478;0;0;0.674225171;0.497619048;ب
330;2;المجموعة الضابطة;اختبار_س2;1;0.263157895;0;0;0.316374269;0.095321637;أ
330;2;المجموعة الضابطة;اختبار_س3;1;0.263157895;0;0;0.316374269;0.095321637;ج
330;2;المجموعة الضابطة;اختبار_س4;1;3.913043478;0;0;0.674225171;0.497619048;ب
330;2;المجموعة الضابطة;اختبار_س5;1;0.263157895;0;0;0.316374269;0.095321637;أ
330;2;المجموعة الضابطة;اختبار_س6;1;0.263157895;0;0;0.316374269;0.095321637;أ
330;2;المجموعة الضابطة;اختبار_س7;1;0.263157895;0;0;0.316374269;0.095321637;ب
330;2;المجموعة الضابطة;اختبار_س8;1;0.263157895;0;0;0.316374269;0.095321637;د
330;2;المجموعة الضابطة;اختبار_س9;1;0;0;0;0.055555556;0;ب
330;2;المجموعة الضابطة;اختبار_س10;1;0;0;0;0.055555556;0;أ
330;2;المجموعة الضابطة;اختبار_س11;1;0;0;0;0.055555556;0;د
331;2;المجموعة الضابطة;اختبار_س1;0;11.91304348;0;0;0.515637349;0.252750036;د
331;2;المجموعة الضابطة;اختبار_س2;1;2.736842105;0;0;0.233317276;0.05479003;أ
331;2;المجموعة الضابطة;اختبار_س3;0;2.736842105;0;0;0.233317276;0.05479003;ب
331;2;المجموعة الضابطة;اختبار_س4;1;11.91304348;0;0;0.515637349;0.252750036;ب
331;2;المجموعة الضابطة;اختبار_س5;0;2.736842105;0;0;0.233317276;0.05479003;د
331;2;المجموعة الضابطة;اختبار_س6;1;2.736842105;0;0;0.233317276;0.05479003;أ
331;2;المجموعة الضابطة;اختبار_س7;1;2.736842105;0;0;0.233317276;0.05479003;ب
331;2;المجموعة الضابطة;اختبار_س8;1;2.736842105;0;0;0.233317276;0.05479003;د
331;2;المجموعة الضابطة;اختبار_س9;1;3;0;0;0.228805621;0.057142857;ب
331;2;المجموعة الضابطة;اختبار_س10;1;3;0;0;0.228805621;0.057142857;أ
331;2;المجموعة الضابطة;اختبار_س11;0;3;0;0;0.228805621;0.057142857;ج
299;2;المجموعة الضابطة;اختبار_س1;0;13.56521739;0;0;0.574641952;0.34520593;د
299;2;المجموعة الضابطة;اختبار_س2;0;1.736842105;0;0;0.25209762;0.041176654;ج
299;2;المجموعة الضابطة;اختبار_س3;1;1.736842105;0;0;0.25209762;0.041176654;ج
299;2;المجموعة الضابطة;اختبار_س4;0;13.56521739;0;0;0.574641952;0.34520593;ج
299;2;المجموعة الضابطة;اختبار_س5;0;1.736842105;0;0;0.25209762;0.041176654;ب
299;2;المجموعة الضابطة;اختبار_س6;1;1.736842105;0;0;0.25209762;0.041176654;أ
299;2;المجموعة الضابطة;اختبار_س7;1;1.736842105;0;0;0.25209762;0.041176654;ب
299;2;المجموعة الضابطة;اختبار_س8;0;1.736842105;0;0;0.25209762;0.041176654;ج
299;2;المجموعة الضابطة;اختبار_س9;1;2;0;0;0.395242915;0.207489879;ب
299;2;المجموعة الضابطة;اختبار_س10;1;2;0;0;0.395242915;0.207489879;أ
299;2;المجموعة الضابطة;اختبار_س11;0;2;0;0;0.395242915;0.207489879;ب
280;2;المجموعة الضابطة;اختبار_س1;1;45.34782609;0;0;0.392208609;0.23120924;ب
280;2;المجموعة الضابطة;اختبار_س2;1;9.421052632;0;0;0.298290952;0.11528465;أ
280;2;المجموعة الضابطة;اختبار_س3;0;9.421052632;0;0;0.298290952;0.11528465;ب
280;2;المجموعة الضابطة;اختبار_س4;1;45.34782609;0;0;0.392208609;0.23120924;ب
280;2;المجموعة الضابطة;اختبار_س5;1;9.421052632;0;0;0.298290952;0.11528465;أ
280;2;المجموعة الضابطة;اختبار_س6;1;9.421052632;0;0;0.298290952;0.11528465;أ
280;2;المجموعة الضابطة;اختبار_س7;1;9.421052632;0;0;0.298290952;0.11528465;ب
280;2;المجموعة الضابطة;اختبار_س8;1;9.421052632;0;0;0.298290952;0.11528465;د
280;2;المجموعة الضابطة;اختبار_س9;1;4.5;0;0;0.362318841;0.038647343;ب
280;2;المجموعة الضابطة;اختبار_س10;0;4.5;0;0;0.362318841;0.038647343;ج
